GeneName,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,status
B4GALT7,429.7817182,-0.20164482,0.167398429,-1.204580122,0.228365434,0.581891194,OK
B4GAT1,514.9565306,-0.012692158,0.142901533,-0.088817505,0.929226946,0.973268532,OK
B9D1,530.5893547,-0.223321067,0.161621659,-1.381752099,0.167047832,0.530361283,OK
B9D2,210.2267837,-0.306826448,0.196753029,-1.559449682,0.118889985,0.481016094,OK
BAALC,0.294833057,1.303232162,3.901578488,0.334026899,0.738359261,NaN,Low
BAALC-AS1,0,NaN,NaN,NaN,NaN,NaN,Low
BAALC-AS2,0,NaN,NaN,NaN,NaN,NaN,Low
BAAT,270.8908197,0.291733226,0.233188849,1.251059935,0.210912611,0.568593666,OK
BABAM1,904.826493,-0.146817123,0.144573952,-1.015515731,0.309860052,0.646678637,OK
BABAM2,1195.279216,0.263676046,0.122125558,2.159057039,0.030845742,0.347235836,OK
BACE1,340.2342325,-0.159708673,0.161005859,-0.991943239,0.321225215,0.654263624,OK
BACE1-AS,7.71950392,-0.392767976,0.765096027,-0.513357752,0.607701093,NaN,Low
BACE2,680.3829819,0.010217984,0.135658258,0.075321503,0.939958913,0.976418183,OK
BACH1,348.4463899,0.258794263,0.180343117,1.43501048,0.151284111,0.515798119,OK
BACH1-IT2,0,NaN,NaN,NaN,NaN,NaN,Low
BACH1-IT3,0.130373766,-1.622020315,4.07370695,-0.398168139,0.69050625,NaN,Low
BACH2,6.019944864,-0.047875032,0.863447935,-0.055446345,0.955782875,NaN,Low
BAD,907.8272042,-0.082053036,0.13821944,-0.593643244,0.552750751,0.804079675,OK
BAG1,1615.455204,-0.141911034,0.126618604,-1.120775538,0.262383419,0.611240224,OK
BAG2,636.7637065,0.111551532,0.137302373,0.812451591,0.416532553,0.722562969,OK
BAG3,1438.11329,-0.153481019,0.135594041,-1.131915667,0.257669891,0.607221378,OK
BAG4,231.9737644,0.241435335,0.193130008,1.250118182,0.211256379,0.56884015,OK
BAG5,794.3347046,0.219808074,0.143047712,1.536606703,0.12438965,0.487094299,OK
BAG6,2146.162181,-0.181333499,0.134674127,-1.346461287,0.178153797,0.541874953,OK
BAGE,0,NaN,NaN,NaN,NaN,NaN,Low
BAGE2,0,NaN,NaN,NaN,NaN,NaN,Low
BAGE3,0,NaN,NaN,NaN,NaN,NaN,Low
BAGE4,0,NaN,NaN,NaN,NaN,NaN,Low
BAGE5,0,NaN,NaN,NaN,NaN,NaN,Low
BAHCC1,741.2961146,0.051196979,0.157295824,0.325482127,0.744816208,0.904059188,OK
BAHD1,332.0023581,-0.15691176,0.176678521,-0.888120183,0.374476107,0.691833047,OK
BAIAP2,309.2902816,-0.452129305,0.190089816,-2.378503567,0.017383069,0.314460219,OK
BAIAP2-DT,238.6330523,-0.088956182,0.18324621,-0.485446233,0.627359844,0.847125563,OK
BAIAP2L1,2012.649569,-0.013506218,0.118968819,-0.113527379,0.909612458,0.965798159,OK
BAIAP2L2,148.248119,-0.135978214,0.206506904,-0.658468126,0.510237372,0.779352808,OK
BAIAP3,22.07686493,-0.04679606,0.480991451,-0.097290836,0.922495433,0.971007175,OK
BAK1,417.3265686,-0.004823337,0.159521539,-0.030236273,0.97587862,0.990207314,OK
BAMBI,515.6993768,0.026465028,0.141046249,0.187633685,0.851163818,0.946015549,OK
BANCR,0,NaN,NaN,NaN,NaN,NaN,Low
BANF1,3133.742609,-0.210604904,0.124884609,-1.68639599,0.091719553,0.453361123,OK
BANF2,0,NaN,NaN,NaN,NaN,NaN,Low
BANK1,52.26315323,0.459187453,0.359655695,1.276741784,0.201693424,0.56083625,OK
BANP,294.7967615,-0.23216187,0.184674133,-1.25714341,0.20870171,0.567739272,OK
BAP1,1085.989149,-0.237359339,0.147066329,-1.61396113,0.106535858,0.468732724,OK
BARD1,300.2837029,0.332728349,0.19727843,1.686592648,0.091681707,0.453361123,OK
BARHL1,0,NaN,NaN,NaN,NaN,NaN,Low
BARHL2,0,NaN,NaN,NaN,NaN,NaN,Low
BARX1,155.6226628,-0.087645432,0.22521342,-0.389166117,0.697153266,0.881575754,OK
BARX1-DT,0.366051899,-0.802790855,3.62732415,-0.22131765,0.824845108,NaN,Low
BARX2,0,NaN,NaN,NaN,NaN,NaN,Low
BASP1,6770.864765,0.014161159,0.115813218,0.122275841,0.902680565,0.963838249,OK
BASP1-AS1,15.95887144,0.002037583,0.542426529,0.003756423,0.997002816,0.998543098,OK
BASP1P1,0,NaN,NaN,NaN,NaN,NaN,Low
BATF,0.104383032,0.255895622,4.080472857,0.062712247,0.949995645,NaN,Low
BATF2,27.71143938,1.25134583,0.443081649,2.824187896,0.004740059,0.203568329,OK
BATF3,149.5751781,-0.102502166,0.228659822,-0.448273621,0.653955736,0.859970067,OK
BAX,1970.279888,-0.233371181,0.137788385,-1.693692693,0.090323694,0.451188298,OK
BAZ1A,1046.512817,0.34102185,0.164467456,2.073491371,0.038126573,0.360657788,OK
BAZ1B,2908.313804,0.093391817,0.121222386,0.770417251,0.441052424,0.738839543,OK
BAZ2A,1946.593757,-0.003894517,0.124464095,-0.031290289,0.975038035,0.989982558,OK
BAZ2B,564.4554621,0.316449737,0.181257971,1.745852803,0.080836533,0.439675813,OK
BBC3,303.9645919,-0.419914495,0.169607468,-2.47580192,0.013293731,0.29508531,OK
BBIP1,324.4509928,0.506774557,0.171117846,2.961552919,0.003060919,0.169453497,OK
BBOF1,65.23680321,0.239217903,0.314210147,0.761330929,0.446459432,0.742215207,OK
BBOX1,0.260747532,-2.161633513,4.057115252,-0.532800618,0.594171606,NaN,Low
BBOX1-AS1,1.24750687,1.157190795,1.912502518,0.605066286,0.545134955,NaN,Low
BBS1,228.3952748,-0.213826105,0.180974539,-1.1815259,0.237393871,0.590066039,OK
BBS10,248.8207462,0.369836078,0.252883896,1.462473824,0.143611412,0.507473542,OK
BBS12,78.06409579,0.037393046,0.326757852,0.114436566,0.908891729,0.965560047,OK
BBS2,831.1233928,0.023758039,0.131907313,0.180111612,0.857064947,0.94844181,OK
BBS4,602.9141942,0.196681288,0.141675561,1.388251342,0.165060523,0.528179986,OK
BBS5,103.8796268,-0.038256453,0.230614985,-0.165888842,0.868244428,0.952577065,OK
BBS7,266.0904405,0.248798821,0.186971116,1.330680516,0.183294157,0.54603209,OK
BBS9,204.7832424,0.166794652,0.201188118,0.829048223,0.40707712,0.716311147,OK
BBX,1165.506657,0.279711776,0.189869553,1.47317867,0.140702865,0.505662782,OK
BCAM,897.6872871,0.061452281,0.14965559,0.410624695,0.681347753,0.87381201,OK
BCAN,46.21986246,-0.135308147,0.328829596,-0.41148409,0.680717605,0.873613261,OK
BCAP29,553.4160553,0.335442606,0.203350444,1.649578924,0.099029089,0.458256139,OK
BCAP31,4531.196663,-0.143590333,0.119190918,-1.204708677,0.228315785,0.581891194,OK
BCAR1,1352.161374,-0.237431785,0.142359606,-1.667831149,0.095349251,0.454450479,OK
BCAR3,926.2821938,-0.183977581,0.137940125,-1.33374956,0.182285947,0.5450562,OK
BCAR4,0,NaN,NaN,NaN,NaN,NaN,Low
BCAS1,69.3267065,-0.083075732,0.286801771,-0.289662551,0.772074409,0.914902281,OK
BCAS2,352.1223932,0.434556371,0.203963799,2.130556375,0.033125707,0.350778881,OK
BCAS3,511.4027822,-0.094996664,0.143991643,-0.65973734,0.5094224,0.778666026,OK
BCAS4,308.5874602,-0.087565311,0.167344162,-0.52326481,0.600789986,0.83222984,OK
BCAT1,133.5702069,-0.26393658,0.255645784,-1.032430792,0.301870353,0.642368572,OK
BCAT2,1029.5707,-0.303112758,0.143097091,-2.118231445,0.034155471,0.352801659,OK
BCCIP,1310.372868,0.405090927,0.153767495,2.634437968,0.00842767,0.24980231,OK
BCDIN3D,144.1565457,0.314651961,0.224689142,1.400387927,0.161397183,0.525834545,OK
BCDIN3D-AS1,51.10416037,0.063786887,0.308621447,0.206683261,0.836257231,0.939340424,OK
BCHE,3.56625957,0.538530593,1.181180326,0.455925807,0.648443331,NaN,Low
BCKDHA,1341.590897,-0.210704481,0.133857075,-1.574100445,0.11546423,0.476486822,OK
BCKDHB,186.8014189,0.307371947,0.205608483,1.494938064,0.134930607,0.49948293,OK
BCKDK,743.269001,-0.186062596,0.152106895,-1.223235778,0.221240656,0.576784812,OK
BCL10,179.9345903,0.329504459,0.205375997,1.604396148,0.10862676,0.471497848,OK
BCL11A,0.130373766,-1.622020315,4.07370695,-0.398168139,0.69050625,NaN,Low
BCL11B,52.29457557,-0.423127578,0.312651669,-1.353351413,0.175943392,0.540454272,OK
BCL2,29.49423445,0.073207709,0.506363288,0.144575467,0.885046068,0.958155028,OK
BCL2A1,140.4262251,0.925278409,0.233601196,3.96093182,7.47E-05,0.011478101,OK
BCL2L1,3702.175364,-0.003530893,0.133975158,-0.026354831,0.978974321,0.991570002,OK
BCL2L10,0.127128243,0.255895622,4.080472857,0.062712247,0.949995645,NaN,Low
BCL2L11,416.0671326,-0.236448369,0.188501435,-1.254358457,0.209711745,0.567768074,OK
BCL2L12,737.7713729,-0.074562788,0.154486551,-0.482649056,0.629344941,0.847883249,OK
BCL2L13,925.1659902,-0.02913951,0.127981309,-0.227685671,0.819890613,0.933979651,OK
BCL2L14,0.237531992,-1.756440669,4.069089191,-0.431654502,0.66599254,NaN,Low
BCL2L15,23.00459396,0.162670681,0.455509842,0.357117819,0.721003605,0.892833213,OK
BCL2L2,799.5523793,-0.128970187,0.128053732,-1.007156799,0.31385943,0.650551487,OK
BCL2L2-PABPN1,234.4388294,-0.079601614,0.499499695,-0.159362687,0.873383134,0.95417952,OK
BCL3,983.1339025,0.003597345,0.146826102,0.024500718,0.980453211,0.992020679,OK
BCL6,178.9345937,0.006102577,0.197467092,0.030904273,0.975345883,0.990035703,OK
BCL6B,0.549252154,-2.860989638,3.10167442,-0.922401661,0.356319104,NaN,Low
BCL7A,299.6928496,-0.079272925,0.164946502,-0.480597791,0.630802386,0.848341282,OK
BCL7B,892.878293,-0.224839474,0.144997903,-1.550639488,0.120988104,0.483895945,OK
BCL7C,590.826313,-0.198398687,0.159971695,-1.240211194,0.214897289,0.571408534,OK
BCL9,261.2984551,0.102836,0.183837485,0.559385371,0.575898743,0.817633277,OK
BCL9L,2861.898386,-0.211026946,0.13682748,-1.542284824,0.123004395,0.486231659,OK
BCLAF1,2565.091658,0.324441839,0.170305059,1.905062833,0.056771904,0.405488919,OK
BCLAF3,140.6260487,0.373468541,0.238973362,1.56280406,0.118098689,0.480363403,OK
BCO1,131.1110037,-0.092009182,0.217580736,-0.42287375,0.672387376,0.869431337,OK
BCO2,16.1507588,0.084889686,0.539339006,0.157395784,0.874932936,0.954510537,OK
BCOR,808.3426756,-0.029850515,0.143342798,-0.208245659,0.835037159,0.938589489,OK
BCORL1,373.4168815,-0.040509271,0.160222688,-0.252831054,0.800398769,0.92828388,OK
BCORP1,0.130373766,-1.622020315,4.07370695,-0.398168139,0.69050625,NaN,Low
BCR,805.9099255,-0.201912388,0.157216632,-1.284294072,0.19903908,0.558773232,OK
BCRP2,16.11605477,0.428069505,0.5653185,0.757218284,0.448919098,0.743779081,OK
BCRP3,56.35752061,-0.810141907,0.302734346,-2.676081907,0.007448844,0.239683043,OK
BCS1L,468.3806861,-0.291604782,0.166913489,-1.74704144,0.08063015,0.439187358,OK
BCYRN1,0,NaN,NaN,NaN,NaN,NaN,Low
BDH1,72.16815248,-0.341965984,0.29452533,-1.161074957,0.245611418,0.597587003,OK
BDH2,190.6042978,0.275094512,0.194626315,1.413449733,0.157523532,0.522363326,OK
BDKRB1,39.20008755,0.130605436,0.363253424,0.359543578,0.719188484,0.89179634,OK
BDKRB2,549.6417383,0.149049763,0.146560653,1.016983483,0.309161287,0.646166449,OK
BDNF,335.9995804,0.148543767,0.156542958,0.948900985,0.342670974,0.669971093,OK
BDNF-AS,1.265634729,1.522029706,1.924038134,0.791060052,0.428908949,NaN,Low
BDP1,714.2800427,0.189333914,0.17902745,1.057569185,0.290251897,0.634362185,OK
BEAN1,87.61987127,-0.321370718,0.251201174,-1.279336054,0.200778742,0.560435228,OK
BEAN1-AS1,0.469043267,-5.44E-05,3.066298289,-1.77E-05,0.999985846,NaN,Low
BECN1,1466.333921,0.099867947,0.117565426,0.849466973,0.3956215,0.707287079,OK
BECN2,0,NaN,NaN,NaN,NaN,NaN,Low
BEGAIN,50.31741528,-0.13745327,0.313104306,-0.439001531,0.660660427,0.863999141,OK
BEND2,0,NaN,NaN,NaN,NaN,NaN,Low
BEND3,110.7570835,-0.133908024,0.235551802,-0.568486519,0.569704657,0.813421161,OK
BEND3P3,98.27424454,0.153627206,0.2553017,0.601747683,0.547342105,0.80218704,OK
BEND4,0.237531992,-1.756440669,4.069089191,-0.431654502,0.66599254,NaN,Low
BEND5,0,NaN,NaN,NaN,NaN,NaN,Low
BEND6,34.14811405,-0.127140809,0.384281817,-0.330853046,0.740755491,0.902131838,OK
BEND7,91.0207905,-0.170676897,0.256696788,-0.664896893,0.506116443,0.777370192,OK
BEST1,8.463605125,0.509726279,0.754501134,0.675580535,0.499307003,NaN,Low
BEST2,0.431926426,-0.86750646,3.42695757,-0.253141874,0.800158582,NaN,Low
BEST3,14.77846037,-0.606225286,0.559145358,-1.084199801,0.27827622,0.623921695,OK
BEST4,3.67474973,-0.518489917,1.131082018,-0.458401697,0.646663873,NaN,Low
BET1,418.4558223,0.252820588,0.195942433,1.290279926,0.196953484,0.557518853,OK
BET1L,851.6991802,-0.19416912,0.143399768,-1.354040681,0.175723399,0.540266115,OK
BEX1,0,NaN,NaN,NaN,NaN,NaN,Low
BEX2,23.88113321,-0.904196833,0.445380444,-2.030167344,0.042339532,0.371637904,OK
BEX3,2423.901985,0.221550412,0.116705992,1.898363635,0.057648197,0.407065637,OK
BEX4,14.07649568,-0.248601333,0.589502996,-0.421713435,0.673234197,0.869526957,OK
BEX5,0,NaN,NaN,NaN,NaN,NaN,Low
BFAR,1739.160731,-0.01867425,0.113880443,-0.163981184,0.869745956,0.953351829,OK
BFSP1,129.7711254,0.026608502,0.210912624,0.126158886,0.899606155,0.96341423,OK
BFSP2,0,NaN,NaN,NaN,NaN,NaN,Low
BFSP2-AS1,0,NaN,NaN,NaN,NaN,NaN,Low
BGLAP,1.212717753,-2.869481552,2.259950795,-1.269709747,0.20418804,NaN,Low
BGLT3,0,NaN,NaN,NaN,NaN,NaN,Low
BGN,0,NaN,NaN,NaN,NaN,NaN,Low
BHLHA15,1.228239965,-0.702656341,2.044336227,-0.343708795,0.731065296,NaN,Low
BHLHA9,0,NaN,NaN,NaN,NaN,NaN,Low
BHLHB9,168.7858065,0.106988085,0.215540382,0.49637142,0.619632385,0.842216137,OK
BHLHE22,0.235624715,-0.693893046,4.07453261,-0.170300035,0.864774184,NaN,Low
BHLHE23,0,NaN,NaN,NaN,NaN,NaN,Low
BHLHE40,5433.615987,0.124655788,0.107390421,1.160771945,0.245734655,0.597587003,OK
BHLHE40-AS1,12.49183868,0.229910541,0.628642671,0.365725318,0.714570052,NaN,Low
BHLHE41,12.945466,-0.765383029,0.623362281,-1.227830192,0.219510719,NaN,Low
BHMG1,0.598786946,0.086997863,2.842551621,0.030605552,0.975584114,NaN,Low
BHMT,0,NaN,NaN,NaN,NaN,NaN,Low
BHMT2,0,NaN,NaN,NaN,NaN,NaN,Low
BICC1,2273.952193,0.310289981,0.134998765,2.298465338,0.021535318,0.322933188,OK
BICD1,288.0721313,-0.116255536,0.168345199,-0.690578269,0.489830607,0.768709382,OK
BICD2,1163.667265,-0.027254889,0.129791038,-0.209990529,0.833675065,0.938274838,OK
BICDL1,222.6735602,0.083718146,0.197916349,0.422997628,0.672296992,0.869431337,OK
BICDL2,0.16747037,0.255895622,4.080472857,0.062712247,0.949995645,NaN,Low
BICRA,269.2015815,-0.305184406,0.180923173,-1.686817674,0.091638416,0.453361123,OK
BICRAL,228.033355,0.002999111,0.183941972,0.016304661,0.986991339,0.994398976,OK
BID,1006.994841,-0.021453854,0.127771577,-0.167907872,0.866655757,0.95173441,OK
BIK,18.851549,-0.127355001,0.499103459,-0.255167539,0.798593701,0.927513542,OK
BIN1,589.2785217,-0.161968451,0.145208939,-1.115416533,0.264671968,0.612275985,OK
BIN2,3.166006888,1.437776642,1.30412551,1.102483335,0.2702516,NaN,Low
BIN3,449.5920245,-0.19006325,0.153949505,-1.23458175,0.216986205,0.572934482,OK
BIN3-IT1,1.878459357,1.136746666,1.628103252,0.698203056,0.485050216,NaN,Low
BIRC2,658.1771876,0.496734179,0.209637655,2.369489289,0.017812671,0.314460219,OK
BIRC3,1147.466828,0.587960052,0.187006319,3.144065164,0.001666183,0.120018094,OK
BIRC5,2719.390313,-0.051224775,0.115619874,-0.443044722,0.657733387,0.862408007,OK
BIRC6,1805.294783,0.003065866,0.15722015,0.019500465,0.984441866,0.993774374,OK
BIRC6-AS2,0.47228879,-1.487506943,3.064326339,-0.485427066,0.627373437,NaN,Low
BIRC7,101.7367678,-0.267612822,0.241044784,-1.11022034,0.26690409,0.614718782,OK
BIRC8,0,NaN,NaN,NaN,NaN,NaN,Low
BISPR,0.628669777,2.386272984,2.914848483,0.818661072,0.412979812,NaN,Low
BIVM,137.3575612,0.003460085,0.232433381,0.014886351,0.988122849,0.994667689,OK
BIVM-ERCC5,237.4517763,0.764590162,0.208935721,3.659451608,0.000252756,0.030451454,OK
BLACAT1,0,NaN,NaN,NaN,NaN,NaN,Low
BLACE,0,NaN,NaN,NaN,NaN,NaN,Low
BLCAP,532.0487562,-0.13671684,0.140493773,-0.97311672,0.330495295,0.661379236,OK
BLID,0.335894307,1.542545801,3.672240483,0.420055769,0.674444713,NaN,Low
BLK,1.027601901,-1.596664904,2.170003255,-0.735789174,0.46185901,NaN,Low
BLM,720.9327558,0.389558938,0.167869761,2.320602208,0.020308323,0.322881778,OK
BLMH,1083.17407,0.072416598,0.12388317,0.584555581,0.558846583,0.807729045,OK
BLNK,0.16747037,0.255895622,4.080472857,0.062712247,0.949995645,NaN,Low
BLOC1S1,922.9458904,-0.147209201,0.134635135,-1.093393652,0.274220999,0.621758548,OK
BLOC1S1-RDH5,46.79818274,-0.794671534,1.496922049,-0.530870351,0.595508625,0.830050801,OK
BLOC1S2,872.7906137,0.191871196,0.183908279,1.043298309,0.296810154,0.639553051,OK
BLOC1S3,284.8763233,-0.219376457,0.177917934,-1.233020481,0.217568123,0.572937112,OK
BLOC1S4,297.5391764,-0.202753005,0.180171358,-1.125334279,0.260447409,0.609680288,OK
BLOC1S5,181.4085311,0.422774268,0.221721898,1.906777233,0.056549441,0.405323544,OK
BLOC1S5-TXNDC5,0,NaN,NaN,NaN,NaN,NaN,Low
BLOC1S6,456.0223095,0.137625938,0.189889197,0.724769708,0.468593322,0.754872736,OK
BLVRA,1057.197357,0.020628781,0.129805259,0.158920993,0.873731121,0.95417952,OK
BLVRB,4860.038765,-0.243935699,0.132890312,-1.835616877,0.066414339,0.420655144,OK
BLZF1,380.5216922,0.514807199,0.196947325,2.613933443,0.008950647,0.255996028,OK
BMF,124.952207,-0.459215158,0.225149388,-2.039602066,0.041389976,0.368589225,OK
BMI1,379.7711145,0.093765424,0.183354556,0.511388566,0.609079,0.837278231,OK
BMP1,1441.927097,-0.208069493,0.138699558,-1.500145316,0.133576765,0.498158628,OK
BMP10,0,NaN,NaN,NaN,NaN,NaN,Low
BMP15,0,NaN,NaN,NaN,NaN,NaN,Low
BMP2,74.58725905,0.092843976,0.269195007,0.344894867,0.73017341,0.896274529,OK
BMP2K,207.5176406,0.030918512,0.180205669,0.171573468,0.863772867,0.950718473,OK
BMP3,0,NaN,NaN,NaN,NaN,NaN,Low
BMP4,244.6378219,0.099138175,0.173681374,0.570804872,0.56813192,0.812879449,OK
BMP5,0,NaN,NaN,NaN,NaN,NaN,Low
BMP6,614.3731399,-0.066623863,0.13224656,-0.503785224,0.614412312,0.838809588,OK
BMP7,14.41632406,-0.149953959,0.581700551,-0.257785486,0.796572467,0.926265231,OK
BMP7-AS1,0,NaN,NaN,NaN,NaN,NaN,Low
BMP8A,81.54985124,-0.176090437,0.274266664,-0.642040978,0.520846576,0.786618345,OK
BMP8B,343.5714765,-0.097612615,0.160850958,-0.606851309,0.543949594,0.800452977,OK
BMPER,126.6942753,0.490913159,0.216072374,2.271984841,0.023087426,0.326802622,OK
BMPR1A,670.4558476,0.245268682,0.162753477,1.506995039,0.131811929,0.49572532,OK
BMPR1B,307.0915573,0.224696986,0.196521297,1.143372191,0.252884094,0.603252856,OK
BMPR1B-DT,2.252912365,0.73871153,1.450770391,0.509185695,0.610622069,NaN,Low
BMPR2,901.3830643,-0.035788061,0.159114419,-0.224920291,0.822041284,0.934708932,OK
BMS1,1797.645302,0.200693863,0.129820782,1.545930173,0.122121433,0.485625998,OK
BMS1P1,73.07455832,-0.124897493,0.285499302,-0.437470396,0.661770241,0.864236105,OK
BMS1P14,98.40458894,0.274945414,0.247157921,1.112428092,0.265954132,0.613880227,OK
BMS1P17,35.39124462,-1.688888608,1.524820354,-1.107598415,0.268035288,0.615786012,OK
BMS1P18,20.07358522,2.322531015,0.723958645,3.208099015,0.001336155,0.101057848,OK
BMS1P2,170.5517405,0.015849732,0.205539807,0.077112713,0.938533879,0.97580573,OK
BMS1P20,117.442731,0.156623787,0.223861451,0.699646081,0.484148357,0.764900535,OK
BMS1P21,0,NaN,NaN,NaN,NaN,NaN,Low
BMS1P22,50.38251879,-0.762151936,0.323601328,-2.355218813,0.018511801,0.316870561,OK
BMS1P4,43.97430261,-0.059422442,0.355830735,-0.166996372,0.867372904,0.952137938,OK
BMT2,143.7959644,0.461070623,0.256528732,1.797344956,0.072280873,0.428878271,OK
BMX,0.104383032,0.255895622,4.080472857,0.062712247,0.949995645,NaN,Low
BNC1,1.494679821,1.335135249,1.939065363,0.688545768,0.491109159,NaN,Low
BNC2,134.0293236,0.244730729,0.218111759,1.1220428,0.261844242,0.610715696,OK
BNC2-AS1,4.2243939,0.652875317,1.077504569,0.605914198,0.544571731,NaN,Low
BNIP1,193.1599894,0.034870794,0.185065715,0.188423846,0.850544408,0.945990005,OK
BNIP2,1080.387368,0.398977884,0.168251227,2.371322291,0.017724568,0.314460219,OK
BNIP3,2247.170187,0.387445883,0.132523312,2.923605502,0.003460029,0.178283483,OK
BNIP3L,2024.660175,0.338882034,0.175390804,1.932153938,0.053340509,0.399226078,OK
BNIPL,3.16529035,0.125455426,1.191706164,0.105273791,0.916158559,NaN,Low
BOC,106.1362246,0.071668134,0.24097854,0.297404633,0.766157607,0.91367447,OK
BOD1,1065.366387,-0.037787304,0.124880229,-0.302588361,0.762203585,0.9120697,OK
BOD1L1,1321.233666,0.068742196,0.126058411,0.545320187,0.585533323,0.824689702,OK
BOD1L2,0,NaN,NaN,NaN,NaN,NaN,Low
BOK,521.0037678,-0.228297729,0.181674347,-1.25663162,0.208887059,0.567768074,OK
BOK-AS1,3.091841847,1.459877877,1.274399095,1.145542148,0.251984646,NaN,Low
BOLA1,312.5777617,-0.352576566,0.162329264,-2.171984009,0.029856869,0.346297587,OK
BOLA2,596.4587188,-0.303989809,0.223826271,-1.358150714,0.174415866,0.538312763,OK
BOLA2-SMG1P6,399.0729115,0.374522016,0.226634892,1.652534668,0.098425604,0.457815652,OK
BOLA2B,954.4374293,-0.016341194,0.131233699,-0.124519797,0.900903727,0.963597004,OK
BOLA3,871.5371004,0.044594274,0.13623795,0.327326374,0.743421047,0.903412848,OK
BOLA3-AS1,63.66581748,-0.186722623,0.371376213,-0.50278563,0.615114998,0.839348058,OK
BOLL,0,NaN,NaN,NaN,NaN,NaN,Low
BOP1,2161.895597,-0.23478105,0.151581072,-1.548881051,0.121410317,0.484532691,OK
BORA,195.9363953,0.437163926,0.235457702,1.85665588,0.063360128,0.415871543,OK
BORCS5,166.0366718,-0.083529703,0.192694984,-0.433481457,0.664665035,0.866105665,OK
BORCS6,289.6067847,-0.459058317,0.178520869,-2.571454642,0.010127228,0.266267496,OK
BORCS7,168.9647524,0.293606667,0.250604916,1.171591812,0.241360977,0.593163171,OK
BORCS7-ASMT,251.5886861,0.028149638,0.172476515,0.163208526,0.870354253,0.953351829,OK
BORCS8,140.8081145,-0.226732053,0.219365176,-1.033582709,0.301331286,0.642091741,OK
BORCS8-MEF2B,49.96608725,0.003291705,0.369939746,0.008897948,0.992900559,0.996854587,OK
BPESC1,0,NaN,NaN,NaN,NaN,NaN,Low
BPGM,437.9967383,0.221237974,0.161936802,1.366199473,0.171876363,0.534717734,OK
BPHL,307.4546831,-0.058549738,0.160671351,-0.364406832,0.715554234,0.890208841,OK
BPI,0,NaN,NaN,NaN,NaN,NaN,Low
BPIFA1,0.130373766,-1.622020315,4.07370695,-0.398168139,0.69050625,NaN,Low
